LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
1;235.000;9.000;2.000;52.000;0.250;0.200;0.399
2;225.000;10.000;1.000;62.000;0.241;0.189;0.608
3;236.000;10.000;1.000;51.000;0.278;0.230;0.262
4;251.000;5.000;6.000;36.000;0.192;0.142;0.189
5;238.000;6.000;1.000;47.000;0.200;0.165;0.417
6;248.000;9.000;2.000;39.000;0.305;0.261;0.320
7;239.000;9.000;2.000;48.000;0.265;0.216;0.450
8;248.000;7.000;4.000;39.000;0.246;0.198;0.386
9;254.000;8.000;3.000;33.000;0.308;0.265;0.303
10;232.000;6.000;1.000;53.000;0.182;0.145;0.431
11;253.000;8.000;3.000;34.000;0.302;0.259;0.390
12;241.000;9.000;2.000;46.000;0.273;0.225;0.399
13;248.000;8.000;3.000;39.000;0.276;0.230;0.237
14;241.000;9.000;2.000;46.000;0.273;0.225;0.522
15;243.000;6.000;1.000;42.000;0.218;0.184;0.419
16;253.000;7.000;4.000;34.000;0.269;0.224;0.476
17;245.000;9.000;2.000;42.000;0.290;0.244;0.320
18;239.000;9.000;2.000;48.000;0.265;0.216;0.312
19;242.000;8.000;3.000;45.000;0.250;0.201;0.284
20;240.000;5.000;2.000;45.000;0.175;0.139;0.450
21;253.000;7.000;4.000;34.000;0.269;0.224;0.230
22;232.000;9.000;2.000;55.000;0.240;0.189;0.522
23;238.000;8.000;3.000;49.000;0.235;0.185;0.530
24;242.000;10.000;1.000;45.000;0.303;0.257;0.545
25;233.000;4.000;3.000;52.000;0.127;0.088;0.127
max;254.000;10.000;6.000;62.000;0.308;0.265;0.608
avg;241.960;7.800;2.400;44.640;0.249;0.204;0.381
min;225.000;4.000;1.000;33.000;0.127;0.088;0.127
---
RF
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;286.000;1.000;10.000;1.000;0.154;0.144
2;287.000;2.000;9.000;0.000;0.308;0.300
3;287.000;2.000;9.000;0.000;0.308;0.300
4;284.000;3.000;8.000;3.000;0.353;0.336
5;285.000;2.000;5.000;0.000;0.444;0.438
6;287.000;0.000;11.000;0.000;0.000;0.000
7;287.000;3.000;8.000;0.000;0.429;0.419
8;285.000;2.000;9.000;2.000;0.267;0.252
9;286.000;0.000;11.000;1.000;0.000;-0.006
10;283.000;1.000;6.000;2.000;0.200;0.188
11;286.000;2.000;9.000;1.000;0.286;0.274
12;287.000;2.000;9.000;0.000;0.308;0.300
13;286.000;2.000;9.000;1.000;0.286;0.274
14;286.000;2.000;9.000;1.000;0.286;0.274
15;285.000;1.000;6.000;0.000;0.250;0.245
16;287.000;3.000;8.000;0.000;0.429;0.419
17;286.000;2.000;9.000;1.000;0.286;0.274
18;285.000;0.000;11.000;2.000;0.000;-0.011
19;286.000;1.000;10.000;1.000;0.154;0.144
20;284.000;3.000;4.000;1.000;0.545;0.537
21;286.000;0.000;11.000;1.000;0.000;-0.006
22;285.000;1.000;10.000;2.000;0.143;0.129
23;287.000;1.000;10.000;0.000;0.167;0.162
24;285.000;1.000;10.000;2.000;0.143;0.129
25;283.000;1.000;6.000;2.000;0.200;0.188
max;287.000;3.000;11.000;3.000;0.545;0.537
avg;285.640;1.520;8.680;0.960;0.238;0.228
min;283.000;0.000;4.000;0.000;0.000;-0.011
---
GB
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;283.000;2.000;9.000;4.000;0.235;0.215
2;284.000;4.000;7.000;3.000;0.444;0.428
3;286.000;1.000;10.000;1.000;0.154;0.144
4;281.000;3.000;8.000;6.000;0.300;0.276
5;284.000;1.000;6.000;1.000;0.222;0.214
6;283.000;2.000;9.000;4.000;0.235;0.215
7;283.000;5.000;6.000;4.000;0.500;0.483
8;285.000;3.000;8.000;2.000;0.375;0.360
9;285.000;2.000;9.000;2.000;0.267;0.252
10;284.000;1.000;6.000;1.000;0.222;0.214
11;284.000;1.000;10.000;3.000;0.133;0.116
12;285.000;1.000;10.000;2.000;0.143;0.129
13;284.000;1.000;10.000;3.000;0.133;0.116
14;284.000;2.000;9.000;3.000;0.250;0.232
15;284.000;3.000;4.000;1.000;0.545;0.537
16;286.000;1.000;10.000;1.000;0.154;0.144
17;283.000;2.000;9.000;4.000;0.235;0.215
18;282.000;3.000;8.000;5.000;0.316;0.294
19;284.000;0.000;11.000;3.000;0.000;-0.016
20;281.000;3.000;4.000;4.000;0.429;0.415
21;284.000;0.000;11.000;3.000;0.000;-0.016
22;286.000;2.000;9.000;1.000;0.286;0.274
23;287.000;3.000;8.000;0.000;0.429;0.419
24;281.000;2.000;9.000;6.000;0.211;0.185
25;281.000;2.000;5.000;4.000;0.308;0.292
max;287.000;5.000;11.000;6.000;0.545;0.537
avg;283.760;2.000;8.200;2.840;0.261;0.245
min;281.000;0.000;4.000;0.000;0.000;-0.016
---
KNN
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;259.000;8.000;3.000;28.000;0.340;0.301
2;255.000;9.000;2.000;32.000;0.346;0.306
3;255.000;9.000;2.000;32.000;0.346;0.306
4;250.000;7.000;4.000;37.000;0.255;0.208
5;258.000;6.000;1.000;27.000;0.300;0.271
6;259.000;9.000;2.000;28.000;0.375;0.337
7;241.000;9.000;2.000;46.000;0.273;0.225
8;252.000;9.000;2.000;35.000;0.327;0.285
9;270.000;8.000;3.000;17.000;0.444;0.414
10;265.000;5.000;2.000;20.000;0.312;0.286
11;267.000;8.000;3.000;20.000;0.410;0.377
12;260.000;10.000;1.000;27.000;0.417;0.381
13;262.000;8.000;3.000;25.000;0.364;0.326
14;261.000;7.000;4.000;26.000;0.318;0.278
15;257.000;6.000;1.000;28.000;0.293;0.263
16;269.000;6.000;5.000;18.000;0.343;0.308
17;255.000;9.000;2.000;32.000;0.346;0.306
18;260.000;9.000;2.000;27.000;0.383;0.346
19;255.000;7.000;4.000;32.000;0.280;0.236
20;255.000;5.000;2.000;30.000;0.238;0.206
21;262.000;10.000;1.000;25.000;0.435;0.401
22;256.000;10.000;1.000;31.000;0.385;0.347
23;256.000;6.000;5.000;31.000;0.250;0.205
24;256.000;9.000;2.000;31.000;0.353;0.313
25;260.000;6.000;1.000;25.000;0.316;0.288
max;270.000;10.000;5.000;46.000;0.444;0.414
avg;258.200;7.800;2.400;28.400;0.338;0.301
min;241.000;5.000;1.000;17.000;0.238;0.205
---
GAN
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;255.000;8.000;3.000;32.000;0.314;0.272
2;237.000;10.000;1.000;50.000;0.282;0.234
