LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;123.000;9.000;0.000;15.000;0.545;0.501
2;122.000;7.000;2.000;16.000;0.438;0.383
3;129.000;7.000;2.000;9.000;0.560;0.523
4;127.000;7.000;2.000;11.000;0.519;0.476
5;128.000;4.000;2.000;9.000;0.421;0.386
6;130.000;6.000;3.000;8.000;0.522;0.483
7;131.000;7.000;2.000;7.000;0.609;0.577
8;131.000;7.000;2.000;7.000;0.609;0.577
9;126.000;7.000;2.000;12.000;0.500;0.455
10;125.000;5.000;1.000;12.000;0.435;0.397
11;129.000;5.000;4.000;9.000;0.435;0.389
12;130.000;9.000;0.000;8.000;0.692;0.666
13;129.000;5.000;4.000;9.000;0.435;0.389
14;128.000;7.000;2.000;10.000;0.538;0.498
15;127.000;5.000;1.000;10.000;0.476;0.443
16;130.000;5.000;4.000;8.000;0.455;0.412
17;126.000;7.000;2.000;12.000;0.500;0.455
18;125.000;7.000;2.000;13.000;0.483;0.435
19;129.000;8.000;1.000;9.000;0.615;0.582
20;130.000;4.000;2.000;7.000;0.471;0.440
21;128.000;5.000;4.000;10.000;0.417;0.368
22;128.000;7.000;2.000;10.000;0.538;0.498
23;126.000;5.000;4.000;12.000;0.385;0.331
24;131.000;7.000;2.000;7.000;0.609;0.577
25;129.000;6.000;0.000;8.000;0.600;0.575
max;131.000;9.000;4.000;16.000;0.692;0.666
avg;127.880;6.320;2.080;9.920;0.512;0.473
min;122.000;4.000;0.000;7.000;0.385;0.331
