LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;330.000;11.000;3.000;2.000;0.815;0.807
2;329.000;12.000;2.000;3.000;0.828;0.820
3;331.000;12.000;2.000;1.000;0.889;0.884
4;328.000;10.000;4.000;4.000;0.714;0.702
5;325.000;11.000;2.000;6.000;0.733;0.721
6;325.000;10.000;4.000;7.000;0.645;0.629
7;328.000;13.000;1.000;4.000;0.839;0.831
8;330.000;12.000;2.000;2.000;0.857;0.851
9;325.000;12.000;2.000;7.000;0.727;0.714
10;329.000;10.000;3.000;2.000;0.800;0.792
11;328.000;12.000;2.000;4.000;0.800;0.791
12;325.000;13.000;1.000;7.000;0.765;0.753
13;330.000;8.000;6.000;2.000;0.667;0.655
14;326.000;13.000;1.000;6.000;0.788;0.778
15;328.000;11.000;2.000;3.000;0.815;0.807
16;326.000;10.000;4.000;6.000;0.667;0.652
17;325.000;10.000;4.000;7.000;0.645;0.629
18;323.000;13.000;1.000;9.000;0.722;0.708
19;330.000;13.000;1.000;2.000;0.897;0.892
20;325.000;10.000;3.000;6.000;0.690;0.676
21;323.000;12.000;2.000;9.000;0.686;0.670
22;330.000;13.000;1.000;2.000;0.897;0.892
23;327.000;9.000;5.000;5.000;0.643;0.628
24;331.000;8.000;6.000;1.000;0.696;0.686
25;324.000;12.000;1.000;7.000;0.750;0.738
max;331.000;13.000;6.000;9.000;0.897;0.892
avg;327.240;11.200;2.600;4.560;0.759;0.748
min;323.000;8.000;1.000;1.000;0.643;0.628
