LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;409.000;11.000;1.000;47.000;0.314;0.284
2;414.000;11.000;1.000;42.000;0.338;0.310
3;428.000;9.000;3.000;28.000;0.367;0.342
4;417.000;10.000;2.000;39.000;0.328;0.299
5;408.000;8.000;2.000;48.000;0.242;0.214
6;420.000;11.000;1.000;36.000;0.373;0.346
7;398.000;12.000;0.000;58.000;0.293;0.260
8;400.000;9.000;3.000;56.000;0.234;0.199
9;423.000;8.000;4.000;33.000;0.302;0.273
10;422.000;7.000;3.000;34.000;0.275;0.249
11;414.000;8.000;4.000;42.000;0.258;0.226
12;419.000;8.000;4.000;37.000;0.281;0.250
13;427.000;10.000;2.000;29.000;0.392;0.367
14;422.000;11.000;1.000;34.000;0.386;0.360
15;413.000;9.000;1.000;43.000;0.290;0.264
16;416.000;10.000;2.000;40.000;0.323;0.293
17;405.000;12.000;0.000;51.000;0.320;0.289
18;431.000;8.000;4.000;25.000;0.356;0.330
19;420.000;10.000;2.000;36.000;0.345;0.317
20;436.000;5.000;5.000;20.000;0.286;0.263
21;422.000;7.000;5.000;34.000;0.264;0.234
22;424.000;10.000;2.000;32.000;0.370;0.344
23;419.000;10.000;2.000;37.000;0.339;0.311
24;417.000;12.000;0.000;39.000;0.381;0.354
25;413.000;8.000;2.000;43.000;0.262;0.235
max;436.000;12.000;5.000;58.000;0.392;0.367
avg;417.480;9.360;2.240;38.520;0.317;0.289
min;398.000;5.000;0.000;20.000;0.234;0.199
