LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;330.000;12.000;1.000;3.000;0.857;0.851
2;330.000;12.000;1.000;3.000;0.857;0.851
3;330.000;7.000;6.000;3.000;0.609;0.595
4;331.000;12.000;1.000;2.000;0.889;0.884
5;330.000;11.000;2.000;1.000;0.880;0.875
6;329.000;8.000;5.000;4.000;0.640;0.627
7;328.000;12.000;1.000;5.000;0.800;0.791
8;329.000;13.000;0.000;4.000;0.867;0.861
9;326.000;10.000;3.000;7.000;0.667;0.652
10;324.000;11.000;2.000;7.000;0.710;0.696
11;332.000;6.000;7.000;1.000;0.600;0.589
12;331.000;11.000;2.000;2.000;0.846;0.840
13;326.000;9.000;4.000;7.000;0.621;0.604
14;331.000;11.000;2.000;2.000;0.846;0.840
15;329.000;10.000;3.000;2.000;0.800;0.792
16;333.000;10.000;3.000;0.000;0.870;0.865
17;330.000;10.000;3.000;3.000;0.769;0.760
18;326.000;13.000;0.000;7.000;0.788;0.778
19;328.000;6.000;7.000;5.000;0.500;0.482
20;327.000;10.000;3.000;4.000;0.741;0.730
21;327.000;11.000;2.000;6.000;0.733;0.721
22;332.000;7.000;6.000;1.000;0.667;0.657
23;329.000;8.000;5.000;4.000;0.640;0.627
24;329.000;11.000;2.000;4.000;0.786;0.777
25;330.000;10.000;3.000;1.000;0.833;0.827
max;333.000;13.000;7.000;7.000;0.889;0.884
avg;329.080;10.040;2.960;3.520;0.753;0.743
min;324.000;6.000;0.000;0.000;0.500;0.482
