LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;133.000;8.000;1.000;5.000;0.727;0.706
2;134.000;3.000;6.000;4.000;0.375;0.340
3;136.000;7.000;2.000;2.000;0.778;0.763
4;134.000;3.000;6.000;4.000;0.375;0.340
5;136.000;2.000;4.000;1.000;0.444;0.428
6;136.000;3.000;6.000;2.000;0.429;0.402
7;136.000;6.000;3.000;2.000;0.706;0.688
8;136.000;5.000;4.000;2.000;0.625;0.604
9;134.000;5.000;4.000;4.000;0.556;0.527
10;134.000;3.000;3.000;3.000;0.500;0.478
11;134.000;4.000;5.000;4.000;0.471;0.438
12;136.000;4.000;5.000;2.000;0.533;0.509
13;137.000;3.000;6.000;1.000;0.462;0.440
14;136.000;4.000;5.000;2.000;0.533;0.509
15;136.000;2.000;4.000;1.000;0.444;0.428
16;135.000;5.000;4.000;3.000;0.588;0.563
17;136.000;4.000;5.000;2.000;0.533;0.509
18;137.000;3.000;6.000;1.000;0.462;0.440
19;133.000;6.000;3.000;5.000;0.600;0.571
20;132.000;4.000;2.000;5.000;0.533;0.509
21;133.000;6.000;3.000;5.000;0.600;0.571
22;137.000;5.000;4.000;1.000;0.667;0.649
23;135.000;3.000;6.000;3.000;0.400;0.369
24;136.000;6.000;3.000;2.000;0.706;0.688
25;135.000;4.000;2.000;2.000;0.667;0.652
max;137.000;8.000;6.000;5.000;0.778;0.763
avg;135.080;4.320;4.080;2.720;0.549;0.525
min;132.000;2.000;1.000;1.000;0.375;0.340
