LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;321.000;10.000;4.000;11.000;0.571;0.550
2;324.000;7.000;7.000;8.000;0.483;0.460
3;328.000;9.000;5.000;4.000;0.667;0.653
4;324.000;10.000;4.000;8.000;0.625;0.607
5;323.000;6.000;7.000;8.000;0.444;0.422
6;327.000;4.000;10.000;5.000;0.348;0.326
7;321.000;13.000;1.000;11.000;0.684;0.667
8;322.000;7.000;7.000;10.000;0.452;0.426
9;320.000;8.000;6.000;12.000;0.471;0.444
10;326.000;6.000;7.000;5.000;0.500;0.482
11;321.000;10.000;4.000;11.000;0.571;0.550
12;324.000;11.000;3.000;8.000;0.667;0.650
13;325.000;7.000;7.000;7.000;0.500;0.479
14;323.000;10.000;4.000;9.000;0.606;0.587
15;325.000;9.000;4.000;6.000;0.643;0.628
16;329.000;10.000;4.000;3.000;0.741;0.730
17;324.000;7.000;7.000;8.000;0.483;0.460
18;321.000;9.000;5.000;11.000;0.529;0.506
19;323.000;10.000;4.000;9.000;0.606;0.587
20;324.000;9.000;4.000;7.000;0.621;0.604
21;321.000;9.000;5.000;11.000;0.529;0.506
22;330.000;10.000;4.000;2.000;0.769;0.760
23;321.000;11.000;3.000;11.000;0.611;0.591
24;328.000;7.000;7.000;4.000;0.560;0.544
25;322.000;13.000;0.000;9.000;0.743;0.730
max;330.000;13.000;10.000;12.000;0.769;0.760
avg;323.880;8.880;4.920;7.920;0.577;0.558
min;320.000;4.000;0.000;2.000;0.348;0.326
