LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;191.000;3.000;6.000;14.000;0.231;0.186
2;197.000;3.000;6.000;8.000;0.300;0.266
3;196.000;2.000;7.000;9.000;0.200;0.161
4;202.000;3.000;6.000;3.000;0.400;0.379
5;192.000;4.000;3.000;11.000;0.364;0.333
6;202.000;3.000;6.000;3.000;0.400;0.379
7;199.000;2.000;7.000;6.000;0.235;0.204
8;202.000;1.000;8.000;3.000;0.154;0.131
9;201.000;0.000;9.000;4.000;0.000;-0.027
10;193.000;3.000;4.000;10.000;0.300;0.268
11;199.000;3.000;6.000;6.000;0.333;0.304
12;179.000;4.000;5.000;26.000;0.205;0.150
13;197.000;4.000;5.000;8.000;0.381;0.350
14;200.000;4.000;5.000;5.000;0.444;0.420
15;195.000;2.000;5.000;8.000;0.235;0.204
16;198.000;1.000;8.000;7.000;0.118;0.081
17;199.000;2.000;7.000;6.000;0.235;0.204
18;201.000;4.000;5.000;4.000;0.471;0.449
19;195.000;2.000;7.000;10.000;0.190;0.150
20;192.000;2.000;5.000;11.000;0.200;0.164
21;193.000;6.000;3.000;12.000;0.444;0.411
22;198.000;1.000;8.000;7.000;0.118;0.081
23;192.000;2.000;7.000;13.000;0.167;0.120
24;200.000;3.000;6.000;5.000;0.353;0.326
25;192.000;2.000;5.000;11.000;0.200;0.164
max;202.000;6.000;9.000;26.000;0.471;0.449
avg;196.200;2.640;5.960;8.400;0.267;0.234
min;179.000;0.000;3.000;3.000;0.000;-0.027
