LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
1;252.000;7.000;0.000;38.000;0.269;0.238;0.706
2;255.000;5.000;2.000;35.000;0.213;0.180;0.426
3;245.000;6.000;1.000;45.000;0.207;0.173;0.272
4;263.000;6.000;1.000;27.000;0.300;0.272;0.623
5;235.000;7.000;0.000;54.000;0.206;0.171;0.491
6;244.000;7.000;0.000;46.000;0.233;0.200;0.657
7;236.000;7.000;0.000;54.000;0.206;0.171;0.197
8;251.000;6.000;1.000;39.000;0.231;0.198;0.525
9;248.000;5.000;2.000;42.000;0.185;0.150;0.485
10;259.000;6.000;1.000;30.000;0.279;0.249;0.503
11;251.000;6.000;1.000;39.000;0.231;0.198;0.603
12;238.000;7.000;0.000;52.000;0.212;0.177;0.656
13;255.000;5.000;2.000;35.000;0.213;0.180;0.373
14;248.000;7.000;0.000;42.000;0.250;0.218;0.378
15;266.000;6.000;1.000;23.000;0.333;0.307;0.355
16;262.000;6.000;1.000;28.000;0.293;0.264;0.552
17;249.000;7.000;0.000;41.000;0.255;0.223;0.272
18;240.000;6.000;1.000;50.000;0.190;0.155;0.428
19;258.000;6.000;1.000;32.000;0.267;0.236;0.594
20;258.000;6.000;1.000;31.000;0.273;0.243;0.625
21;241.000;7.000;0.000;49.000;0.222;0.188;0.516
22;257.000;5.000;2.000;33.000;0.222;0.190;0.225
23;249.000;7.000;0.000;41.000;0.255;0.223;0.711
24;250.000;7.000;0.000;40.000;0.259;0.228;0.267
25;260.000;5.000;2.000;29.000;0.244;0.213;0.403
max;266.000;7.000;2.000;54.000;0.333;0.307;0.711
avg;250.800;6.200;0.800;39.000;0.242;0.210;0.474
min;235.000;5.000;0.000;23.000;0.185;0.150;0.197
---
RF
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;288.000;3.000;4.000;2.000;0.500;0.490
2;285.000;4.000;3.000;5.000;0.500;0.486
3;289.000;4.000;3.000;1.000;0.667;0.660
4;288.000;2.000;5.000;2.000;0.364;0.353
5;288.000;5.000;2.000;1.000;0.769;0.764
6;287.000;3.000;4.000;3.000;0.462;0.450
7;287.000;4.000;3.000;3.000;0.571;0.561
8;287.000;4.000;3.000;3.000;0.571;0.561
9;286.000;2.000;5.000;4.000;0.308;0.292
10;289.000;2.000;5.000;0.000;0.444;0.439
11;288.000;4.000;3.000;2.000;0.615;0.607
12;289.000;4.000;3.000;1.000;0.667;0.660
13;287.000;2.000;5.000;3.000;0.333;0.320
14;287.000;4.000;3.000;3.000;0.571;0.561
15;288.000;0.000;7.000;1.000;0.000;-0.006
16;290.000;4.000;3.000;0.000;0.727;0.723
17;286.000;3.000;4.000;4.000;0.429;0.415
18;287.000;5.000;2.000;3.000;0.667;0.658
19;289.000;3.000;4.000;1.000;0.545;0.538
20;286.000;3.000;4.000;3.000;0.462;0.450
21;288.000;4.000;3.000;2.000;0.615;0.607
22;289.000;3.000;4.000;1.000;0.545;0.538
23;286.000;6.000;1.000;4.000;0.706;0.697
24;289.000;2.000;5.000;1.000;0.400;0.391
25;287.000;3.000;4.000;2.000;0.500;0.490
max;290.000;6.000;7.000;5.000;0.769;0.764
avg;287.600;3.320;3.680;2.200;0.518;0.508
min;285.000;0.000;1.000;0.000;0.000;-0.006
---
GB
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;283.000;4.000;3.000;7.000;0.444;0.428
2;284.000;4.000;3.000;6.000;0.471;0.455
3;284.000;6.000;1.000;6.000;0.632;0.620
4;283.000;3.000;4.000;7.000;0.353;0.334
5;281.000;6.000;1.000;8.000;0.571;0.557
6;284.000;4.000;3.000;6.000;0.471;0.455
7;284.000;4.000;3.000;6.000;0.471;0.455
8;283.000;4.000;3.000;7.000;0.444;0.428
9;283.000;3.000;4.000;7.000;0.353;0.334
10;287.000;2.000;5.000;2.000;0.364;0.353
11;283.000;5.000;2.000;7.000;0.526;0.512
12;285.000;6.000;1.000;5.000;0.667;0.657
13;284.000;4.000;3.000;6.000;0.471;0.455
14;277.000;4.000;3.000;13.000;0.333;0.310
15;287.000;1.000;6.000;2.000;0.200;0.188
16;287.000;4.000;3.000;3.000;0.571;0.561
17;284.000;4.000;3.000;6.000;0.471;0.455
18;284.000;6.000;1.000;6.000;0.632;0.620
19;287.000;3.000;4.000;3.000;0.462;0.450
20;284.000;3.000;4.000;5.000;0.400;0.384
21;283.000;5.000;2.000;7.000;0.526;0.512
22;287.000;4.000;3.000;3.000;0.571;0.561
23;285.000;7.000;0.000;5.000;0.737;0.729
24;283.000;2.000;5.000;7.000;0.250;0.230
25;285.000;3.000;4.000;4.000;0.429;0.415
max;287.000;7.000;6.000;13.000;0.737;0.729
avg;284.040;4.040;2.960;5.760;0.473;0.458
min;277.000;1.000;0.000;2.000;0.200;0.188
---
KNN
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;277.000;6.000;1.000;13.000;0.462;0.442
2;270.000;5.000;2.000;20.000;0.312;0.286
3;279.000;6.000;1.000;11.000;0.500;0.483
4;276.000;6.000;1.000;14.000;0.444;0.424
5;268.000;7.000;0.000;21.000;0.400;0.376
6;275.000;6.000;1.000;15.000;0.429;0.408
7;274.000;7.000;0.000;16.000;0.467;0.447
8;272.000;6.000;1.000;18.000;0.387;0.364
9;271.000;5.000;2.000;19.000;0.323;0.297
10;275.000;4.000;3.000;14.000;0.320;0.296
11;275.000;5.000;2.000;15.000;0.370;0.348
12;269.000;7.000;0.000;21.000;0.400;0.376
13;279.000;5.000;2.000;11.000;0.435;0.416
14;266.000;6.000;1.000;24.000;0.324;0.297
15;281.000;6.000;1.000;8.000;0.571;0.557
16;277.000;6.000;1.000;13.000;0.462;0.442
17;275.000;6.000;1.000;15.000;0.429;0.408
18;265.000;7.000;0.000;25.000;0.359;0.333
19;276.000;6.000;1.000;14.000;0.444;0.424
20;278.000;5.000;2.000;11.000;0.435;0.416
21;269.000;6.000;1.000;21.000;0.353;0.328
22;275.000;4.000;3.000;15.000;0.308;0.283
23;273.000;7.000;0.000;17.000;0.452;0.431
24;278.000;6.000;1.000;12.000;0.480;0.462
25;273.000;5.000;2.000;16.000;0.357;0.334
max;281.000;7.000;3.000;25.000;0.571;0.557
avg;273.840;5.800;1.200;15.960;0.409;0.387
min;265.000;4.000;0.000;8.000;0.308;0.283
