LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
1;283.000;7.000;2.000;5.000;0.667;0.655;0.872
2;279.000;8.000;1.000;9.000;0.615;0.600;0.714
3;280.000;8.000;1.000;8.000;0.640;0.625;0.586
4;284.000;5.000;4.000;4.000;0.556;0.542;0.720
5;279.000;7.000;1.000;9.000;0.583;0.568;0.616
6;279.000;8.000;1.000;9.000;0.615;0.600;0.757
7;280.000;4.000;5.000;8.000;0.381;0.359;0.331
8;286.000;8.000;1.000;2.000;0.842;0.837;0.930
9;283.000;8.000;1.000;5.000;0.727;0.717;0.870
10;283.000;5.000;3.000;5.000;0.556;0.542;0.598
11;280.000;7.000;2.000;8.000;0.583;0.567;0.633
12;281.000;7.000;2.000;7.000;0.609;0.594;0.708
13;283.000;7.000;2.000;5.000;0.667;0.655;0.753
14;283.000;9.000;0.000;5.000;0.783;0.774;0.733
15;280.000;5.000;3.000;8.000;0.476;0.458;0.427
16;281.000;7.000;2.000;7.000;0.609;0.594;0.750
17;280.000;5.000;4.000;8.000;0.455;0.434;0.520
18;281.000;9.000;0.000;7.000;0.720;0.709;0.768
19;285.000;5.000;4.000;3.000;0.588;0.576;0.731
20;282.000;7.000;1.000;6.000;0.667;0.655;0.650
21;279.000;8.000;1.000;9.000;0.615;0.600;0.718
22;285.000;5.000;4.000;3.000;0.588;0.576;0.748
23;281.000;8.000;1.000;7.000;0.667;0.654;0.773
24;283.000;6.000;3.000;5.000;0.600;0.586;0.594
25;280.000;6.000;2.000;8.000;0.545;0.529;0.556
max;286.000;9.000;5.000;9.000;0.842;0.837;0.930
avg;281.600;6.760;2.040;6.400;0.614;0.600;0.682
min;279.000;4.000;0.000;2.000;0.381;0.359;0.331
---
RF
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;288.000;4.000;5.000;0.000;0.615;0.608
2;285.000;6.000;3.000;3.000;0.667;0.656
3;286.000;6.000;3.000;2.000;0.706;0.697
4;288.000;3.000;6.000;0.000;0.500;0.492
5;286.000;4.000;4.000;2.000;0.571;0.561
6;287.000;8.000;1.000;1.000;0.889;0.885
7;284.000;3.000;6.000;4.000;0.375;0.358
8;288.000;7.000;2.000;0.000;0.875;0.872
9;286.000;7.000;2.000;2.000;0.778;0.771
10;286.000;2.000;6.000;2.000;0.333;0.321
11;287.000;5.000;4.000;1.000;0.667;0.658
12;286.000;6.000;3.000;2.000;0.706;0.697
13;288.000;5.000;4.000;0.000;0.714;0.708
14;288.000;5.000;4.000;0.000;0.714;0.708
15;284.000;4.000;4.000;4.000;0.500;0.486
16;286.000;6.000;3.000;2.000;0.706;0.697
17;287.000;6.000;3.000;1.000;0.750;0.743
18;283.000;5.000;4.000;5.000;0.526;0.511
19;288.000;5.000;4.000;0.000;0.714;0.708
20;288.000;6.000;2.000;0.000;0.857;0.854
21;288.000;7.000;2.000;0.000;0.875;0.872
22;288.000;5.000;4.000;0.000;0.714;0.708
23;287.000;5.000;4.000;1.000;0.667;0.658
24;287.000;4.000;5.000;1.000;0.571;0.562
25;285.000;5.000;3.000;3.000;0.625;0.615
max;288.000;8.000;6.000;5.000;0.889;0.885
avg;286.560;5.160;3.640;1.440;0.665;0.656
min;283.000;2.000;1.000;0.000;0.333;0.321
---
GB
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;287.000;6.000;3.000;1.000;0.750;0.743
2;285.000;8.000;1.000;3.000;0.800;0.793
3;285.000;7.000;2.000;3.000;0.737;0.728
4;288.000;4.000;5.000;0.000;0.615;0.608
5;286.000;5.000;3.000;2.000;0.667;0.658
6;287.000;7.000;2.000;1.000;0.824;0.818
7;283.000;5.000;4.000;5.000;0.526;0.511
8;286.000;7.000;2.000;2.000;0.778;0.771
9;286.000;7.000;2.000;2.000;0.778;0.771
10;286.000;2.000;6.000;2.000;0.333;0.321
11;286.000;5.000;4.000;2.000;0.625;0.615
12;285.000;6.000;3.000;3.000;0.667;0.656
13;288.000;5.000;4.000;0.000;0.714;0.708
14;288.000;5.000;4.000;0.000;0.714;0.708
15;283.000;7.000;1.000;5.000;0.700;0.690
16;285.000;7.000;2.000;3.000;0.737;0.728
17;287.000;7.000;2.000;1.000;0.824;0.818
18;283.000;5.000;4.000;5.000;0.526;0.511
19;286.000;6.000;3.000;2.000;0.706;0.697
20;286.000;6.000;2.000;2.000;0.750;0.743
21;282.000;7.000;2.000;6.000;0.636;0.623
22;288.000;6.000;3.000;0.000;0.800;0.795
23;286.000;7.000;2.000;2.000;0.778;0.771
24;287.000;6.000;3.000;1.000;0.750;0.743
25;282.000;5.000;3.000;6.000;0.526;0.511
max;288.000;8.000;6.000;6.000;0.824;0.818
avg;285.640;5.920;2.880;2.360;0.690;0.682
min;282.000;2.000;1.000;0.000;0.333;0.321
---
KNN
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;282.000;7.000;2.000;6.000;0.636;0.623
2;283.000;9.000;0.000;5.000;0.783;0.774
3;282.000;7.000;2.000;6.000;0.636;0.623
4;287.000;5.000;4.000;1.000;0.667;0.658
5;281.000;7.000;1.000;7.000;0.636;0.623
6;283.000;8.000;1.000;5.000;0.727;0.717
7;282.000;3.000;6.000;6.000;0.333;0.312
8;287.000;6.000;3.000;1.000;0.750;0.743
9;283.000;9.000;0.000;5.000;0.783;0.774
10;284.000;6.000;2.000;4.000;0.667;0.656
11;286.000;7.000;2.000;2.000;0.778;0.771
12;285.000;7.000;2.000;3.000;0.737;0.728
13;286.000;7.000;2.000;2.000;0.778;0.771
14;285.000;9.000;0.000;3.000;0.857;0.852
15;282.000;7.000;1.000;6.000;0.667;0.655
16;281.000;9.000;0.000;7.000;0.720;0.709
17;282.000;6.000;3.000;6.000;0.571;0.556
18;281.000;8.000;1.000;7.000;0.667;0.654
19;286.000;7.000;2.000;2.000;0.778;0.771
20;281.000;7.000;1.000;7.000;0.636;0.623
21;282.000;9.000;0.000;6.000;0.750;0.740
22;286.000;5.000;4.000;2.000;0.625;0.615
23;283.000;8.000;1.000;5.000;0.727;0.717
24;282.000;5.000;4.000;6.000;0.500;0.483
25;280.000;6.000;2.000;8.000;0.545;0.529
max;287.000;9.000;6.000;8.000;0.857;0.852
avg;283.280;6.960;1.840;4.720;0.678;0.667
min;280.000;3.000;0.000;1.000;0.333;0.312
