LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
1;237.000;9.000;2.000;50.000;0.257;0.208;0.429
2;229.000;10.000;1.000;58.000;0.253;0.202;0.657
3;237.000;10.000;1.000;50.000;0.282;0.234;0.272
4;253.000;5.000;6.000;34.000;0.200;0.151;0.187
5;241.000;6.000;1.000;44.000;0.211;0.176;0.397
6;244.000;9.000;2.000;43.000;0.286;0.239;0.308
7;234.000;8.000;3.000;53.000;0.222;0.170;0.473
8;245.000;7.000;4.000;42.000;0.233;0.184;0.361
9;247.000;8.000;3.000;40.000;0.271;0.225;0.331
10;229.000;6.000;1.000;56.000;0.174;0.137;0.422
11;238.000;8.000;3.000;49.000;0.235;0.185;0.404
12;238.000;9.000;2.000;49.000;0.261;0.212;0.377
13;247.000;8.000;3.000;40.000;0.271;0.225;0.245
14;241.000;9.000;2.000;46.000;0.273;0.225;0.525
15;236.000;5.000;2.000;49.000;0.164;0.127;0.439
16;255.000;8.000;3.000;32.000;0.314;0.272;0.494
17;244.000;9.000;2.000;43.000;0.286;0.239;0.347
18;235.000;8.000;3.000;52.000;0.225;0.174;0.303
19;244.000;7.000;4.000;43.000;0.230;0.180;0.291
20;236.000;5.000;2.000;49.000;0.164;0.127;0.567
21;251.000;8.000;3.000;36.000;0.291;0.246;0.225
22;232.000;9.000;2.000;55.000;0.240;0.189;0.554
23;252.000;8.000;3.000;35.000;0.296;0.252;0.553
24;240.000;10.000;1.000;47.000;0.294;0.248;0.444
25;239.000;4.000;3.000;46.000;0.140;0.103;0.114
max;255.000;10.000;6.000;58.000;0.314;0.272;0.657
avg;240.960;7.720;2.480;45.640;0.243;0.197;0.389
min;229.000;4.000;1.000;32.000;0.140;0.103;0.114
---
RF
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;284.000;4.000;7.000;3.000;0.444;0.428
2;284.000;3.000;8.000;3.000;0.353;0.336
3;286.000;4.000;7.000;1.000;0.500;0.488
4;283.000;2.000;9.000;4.000;0.235;0.215
5;282.000;3.000;4.000;3.000;0.462;0.449
6;286.000;2.000;9.000;1.000;0.286;0.274
7;281.000;4.000;7.000;6.000;0.381;0.358
8;286.000;2.000;9.000;1.000;0.286;0.274
9;284.000;5.000;6.000;3.000;0.526;0.511
10;283.000;1.000;6.000;2.000;0.200;0.188
11;283.000;3.000;8.000;4.000;0.333;0.314
12;286.000;2.000;9.000;1.000;0.286;0.274
13;284.000;3.000;8.000;3.000;0.353;0.336
14;283.000;5.000;6.000;4.000;0.500;0.483
15;282.000;1.000;6.000;3.000;0.182;0.167
16;285.000;3.000;8.000;2.000;0.375;0.360
17;285.000;1.000;10.000;2.000;0.143;0.129
18;283.000;0.000;11.000;4.000;0.000;-0.020
19;283.000;4.000;7.000;4.000;0.421;0.402
20;281.000;3.000;4.000;4.000;0.429;0.415
21;284.000;1.000;10.000;3.000;0.133;0.116
22;282.000;3.000;8.000;5.000;0.316;0.294
23;286.000;2.000;9.000;1.000;0.286;0.274
24;283.000;4.000;7.000;4.000;0.421;0.402
25;283.000;2.000;5.000;2.000;0.364;0.352
max;286.000;5.000;11.000;6.000;0.526;0.511
avg;283.680;2.680;7.520;2.920;0.329;0.313
min;281.000;0.000;4.000;1.000;0.000;-0.020
---
GB
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;282.000;4.000;7.000;5.000;0.400;0.379
2;281.000;8.000;3.000;6.000;0.640;0.624
3;280.000;4.000;7.000;7.000;0.364;0.339
4;275.000;3.000;8.000;12.000;0.231;0.197
5;280.000;2.000;5.000;5.000;0.286;0.268
6;282.000;3.000;8.000;5.000;0.316;0.294
7;277.000;5.000;6.000;10.000;0.385;0.357
8;283.000;3.000;8.000;4.000;0.333;0.314
9;277.000;6.000;5.000;10.000;0.444;0.419
10;280.000;2.000;5.000;5.000;0.286;0.268
11;282.000;2.000;9.000;5.000;0.222;0.199
12;283.000;4.000;7.000;4.000;0.421;0.402
13;281.000;6.000;5.000;6.000;0.522;0.503
14;278.000;8.000;3.000;9.000;0.571;0.551
15;276.000;3.000;4.000;9.000;0.316;0.294
16;283.000;4.000;7.000;4.000;0.421;0.402
17;282.000;2.000;9.000;5.000;0.222;0.199
18;279.000;4.000;7.000;8.000;0.348;0.322
19;279.000;5.000;6.000;8.000;0.417;0.392
20;278.000;5.000;2.000;7.000;0.526;0.512
21;281.000;3.000;8.000;6.000;0.300;0.276
22;277.000;4.000;7.000;10.000;0.320;0.291
23;284.000;3.000;8.000;3.000;0.353;0.336
24;276.000;5.000;6.000;11.000;0.370;0.342
25;279.000;2.000;5.000;6.000;0.267;0.247
max;284.000;8.000;9.000;12.000;0.640;0.624
avg;279.800;4.000;6.200;6.800;0.371;0.349
min;275.000;2.000;2.000;3.000;0.222;0.197
---
KNN
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;272.000;6.000;5.000;15.000;0.375;0.343
2;273.000;7.000;4.000;14.000;0.437;0.409
3;268.000;6.000;5.000;19.000;0.333;0.297
4;269.000;4.000;7.000;18.000;0.242;0.203
5;265.000;6.000;1.000;20.000;0.364;0.339
6;279.000;6.000;5.000;8.000;0.480;0.458
7;255.000;8.000;3.000;32.000;0.314;0.272
8;270.000;5.000;6.000;17.000;0.303;0.267
9;273.000;7.000;4.000;14.000;0.437;0.409
10;274.000;4.000;3.000;11.000;0.364;0.342
11;271.000;6.000;5.000;16.000;0.364;0.331
12;275.000;6.000;5.000;12.000;0.414;0.386
13;270.000;9.000;2.000;17.000;0.486;0.458
14;274.000;6.000;5.000;13.000;0.400;0.371
15;269.000;4.000;3.000;16.000;0.296;0.270
16;273.000;5.000;6.000;14.000;0.333;0.301
17;264.000;6.000;5.000;23.000;0.300;0.260
18;267.000;7.000;4.000;20.000;0.368;0.333
19;269.000;7.000;4.000;18.000;0.389;0.356
20;269.000;5.000;2.000;16.000;0.357;0.333
21;270.000;7.000;4.000;17.000;0.400;0.368
22;266.000;7.000;4.000;21.000;0.359;0.323
23;275.000;5.000;6.000;12.000;0.357;0.327
24;272.000;3.000;8.000;15.000;0.207;0.169
25;276.000;4.000;3.000;9.000;0.400;0.381
max;279.000;9.000;8.000;32.000;0.486;0.458
avg;270.320;5.840;4.360;16.280;0.363;0.332
min;255.000;3.000;1.000;8.000;0.207;0.169
