LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;137.000;6.000;3.000;1.000;0.750;0.736
2;129.000;5.000;4.000;9.000;0.435;0.389
3;136.000;5.000;4.000;2.000;0.625;0.604
4;136.000;3.000;6.000;2.000;0.429;0.402
5;135.000;2.000;4.000;2.000;0.400;0.379
6;135.000;3.000;6.000;3.000;0.400;0.369
7;133.000;6.000;3.000;5.000;0.600;0.571
8;137.000;5.000;4.000;1.000;0.667;0.649
9;135.000;3.000;6.000;3.000;0.400;0.369
10;136.000;3.000;3.000;1.000;0.600;0.586
11;135.000;3.000;6.000;3.000;0.400;0.369
12;136.000;5.000;4.000;2.000;0.625;0.604
13;131.000;3.000;6.000;7.000;0.316;0.269
14;136.000;5.000;4.000;2.000;0.625;0.604
15;133.000;4.000;2.000;4.000;0.571;0.550
16;128.000;5.000;4.000;10.000;0.417;0.368
17;136.000;4.000;5.000;2.000;0.533;0.509
18;137.000;5.000;4.000;1.000;0.667;0.649
19;133.000;3.000;6.000;5.000;0.353;0.313
20;136.000;4.000;2.000;1.000;0.727;0.716
21;132.000;5.000;4.000;6.000;0.500;0.464
22;137.000;4.000;5.000;1.000;0.571;0.552
23;135.000;3.000;6.000;3.000;0.400;0.369
24;134.000;8.000;1.000;4.000;0.762;0.744
25;137.000;3.000;3.000;0.000;0.667;0.657
max;137.000;8.000;6.000;10.000;0.762;0.744
avg;134.600;4.200;4.200;3.200;0.538;0.512
min;128.000;2.000;1.000;0.000;0.316;0.269
