LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;285.000;6.000;3.000;3.000;0.667;0.656
2;278.000;9.000;0.000;10.000;0.643;0.628
3;282.000;8.000;1.000;6.000;0.696;0.684
4;285.000;5.000;4.000;3.000;0.588;0.576
5;279.000;8.000;0.000;9.000;0.640;0.626
6;279.000;8.000;1.000;9.000;0.615;0.600
7;277.000;6.000;3.000;11.000;0.462;0.439
8;283.000;8.000;1.000;5.000;0.727;0.717
9;279.000;9.000;0.000;9.000;0.667;0.653
10;282.000;7.000;1.000;6.000;0.667;0.655
11;279.000;8.000;1.000;9.000;0.615;0.600
12;281.000;7.000;2.000;7.000;0.609;0.594
13;286.000;6.000;3.000;2.000;0.706;0.697
14;286.000;7.000;2.000;2.000;0.778;0.771
15;279.000;7.000;1.000;9.000;0.583;0.568
16;283.000;8.000;1.000;5.000;0.727;0.717
17;283.000;7.000;2.000;5.000;0.667;0.655
18;281.000;5.000;4.000;7.000;0.476;0.457
19;287.000;6.000;3.000;1.000;0.750;0.743
20;283.000;8.000;0.000;5.000;0.762;0.754
21;278.000;9.000;0.000;10.000;0.643;0.628
22;285.000;6.000;3.000;3.000;0.667;0.656
23;283.000;9.000;0.000;5.000;0.783;0.774
24;285.000;6.000;3.000;3.000;0.667;0.656
25;278.000;6.000;2.000;10.000;0.500;0.481
max;287.000;9.000;4.000;11.000;0.783;0.774
avg;281.840;7.160;1.640;6.160;0.652;0.639
min;277.000;5.000;0.000;1.000;0.462;0.439
