LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;581.000;28.000;3.000;22.000;0.691;0.672
2;580.000;26.000;5.000;23.000;0.650;0.628
3;591.000;23.000;8.000;12.000;0.697;0.680
4;579.000;23.000;8.000;24.000;0.590;0.564
5;587.000;20.000;7.000;13.000;0.667;0.650
6;595.000;22.000;9.000;8.000;0.721;0.707
7;581.000;23.000;8.000;22.000;0.605;0.581
8;571.000;24.000;7.000;32.000;0.552;0.522
9;582.000;25.000;6.000;21.000;0.649;0.628
10;574.000;26.000;1.000;26.000;0.658;0.638
11;580.000;25.000;6.000;23.000;0.633;0.610
12;572.000;27.000;4.000;31.000;0.607;0.580
13;576.000;24.000;7.000;27.000;0.585;0.559
14;586.000;22.000;9.000;17.000;0.629;0.607
15;587.000;24.000;3.000;13.000;0.750;0.737
16;570.000;24.000;7.000;33.000;0.545;0.515
17;576.000;23.000;8.000;27.000;0.568;0.540
18;574.000;29.000;2.000;29.000;0.652;0.628
19;565.000;26.000;5.000;38.000;0.547;0.515
20;575.000;21.000;6.000;25.000;0.575;0.551
21;568.000;25.000;6.000;35.000;0.549;0.518
22;587.000;21.000;10.000;16.000;0.618;0.596
23;592.000;22.000;9.000;11.000;0.688;0.671
24;577.000;26.000;5.000;26.000;0.627;0.602
25;582.000;20.000;7.000;18.000;0.615;0.595
max;595.000;29.000;10.000;38.000;0.750;0.737
avg;579.520;23.960;6.240;22.880;0.627;0.604
min;565.000;20.000;1.000;8.000;0.545;0.515
