LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;274.000;6.000;1.000;16.000;0.414;0.392
2;257.000;5.000;2.000;33.000;0.222;0.190
3;280.000;6.000;1.000;10.000;0.522;0.506
4;279.000;5.000;2.000;11.000;0.435;0.416
5;253.000;6.000;1.000;36.000;0.245;0.213
6;275.000;6.000;1.000;15.000;0.429;0.408
7;253.000;7.000;0.000;37.000;0.275;0.244
8;266.000;6.000;1.000;24.000;0.324;0.297
9;275.000;5.000;2.000;15.000;0.370;0.348
10;276.000;6.000;1.000;13.000;0.462;0.442
11;270.000;6.000;1.000;20.000;0.364;0.339
12;271.000;7.000;0.000;19.000;0.424;0.402
13;277.000;5.000;2.000;13.000;0.400;0.379
14;269.000;5.000;2.000;21.000;0.303;0.276
15;280.000;5.000;2.000;9.000;0.476;0.459
16;271.000;6.000;1.000;19.000;0.375;0.351
17;278.000;6.000;1.000;12.000;0.480;0.462
18;256.000;6.000;1.000;34.000;0.255;0.224
19;275.000;6.000;1.000;15.000;0.429;0.408
20;271.000;5.000;2.000;18.000;0.333;0.308
21;257.000;7.000;0.000;33.000;0.298;0.269
22;272.000;4.000;3.000;18.000;0.276;0.249
23;267.000;7.000;0.000;23.000;0.378;0.354
24;269.000;5.000;2.000;21.000;0.303;0.276
25;273.000;5.000;2.000;16.000;0.357;0.334
max;280.000;7.000;3.000;37.000;0.522;0.506
avg;269.760;5.720;1.280;20.040;0.366;0.342
min;253.000;4.000;0.000;9.000;0.222;0.190
