LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;558.000;20.000;1.000;2.000;0.930;0.928
2;560.000;20.000;1.000;0.000;0.976;0.975
3;559.000;20.000;1.000;1.000;0.952;0.951
4;558.000;20.000;1.000;2.000;0.930;0.928
5;556.000;21.000;0.000;0.000;1.000;1.000
6;560.000;20.000;1.000;0.000;0.976;0.975
7;559.000;19.000;2.000;1.000;0.927;0.924
8;559.000;20.000;1.000;1.000;0.952;0.951
9;553.000;21.000;0.000;7.000;0.857;0.851
10;556.000;20.000;1.000;0.000;0.976;0.975
11;560.000;21.000;0.000;0.000;1.000;1.000
12;560.000;19.000;2.000;0.000;0.950;0.948
13;560.000;19.000;2.000;0.000;0.950;0.948
14;559.000;21.000;0.000;1.000;0.977;0.976
15;555.000;21.000;0.000;1.000;0.977;0.976
16;560.000;21.000;0.000;0.000;1.000;1.000
17;558.000;21.000;0.000;2.000;0.955;0.953
18;560.000;17.000;4.000;0.000;0.895;0.891
19;560.000;21.000;0.000;0.000;1.000;1.000
20;555.000;19.000;2.000;1.000;0.927;0.924
21;560.000;21.000;0.000;0.000;1.000;1.000
22;560.000;19.000;2.000;0.000;0.950;0.948
23;558.000;21.000;0.000;2.000;0.955;0.953
24;558.000;20.000;1.000;2.000;0.930;0.928
25;555.000;21.000;0.000;1.000;0.977;0.976
max;560.000;21.000;4.000;7.000;1.000;1.000
avg;558.240;20.120;0.880;0.960;0.957;0.955
min;553.000;17.000;0.000;0.000;0.857;0.851
