LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;122.000;9.000;0.000;16.000;0.529;0.483
2;133.000;5.000;4.000;5.000;0.526;0.494
3;129.000;7.000;2.000;9.000;0.560;0.523
4;128.000;7.000;2.000;10.000;0.538;0.498
5;128.000;4.000;2.000;9.000;0.421;0.386
6;130.000;6.000;3.000;8.000;0.522;0.483
7;129.000;6.000;3.000;9.000;0.500;0.459
8;123.000;7.000;2.000;15.000;0.452;0.399
9;122.000;8.000;1.000;16.000;0.485;0.434
10;123.000;4.000;2.000;14.000;0.333;0.289
11;121.000;7.000;2.000;17.000;0.424;0.368
12;130.000;9.000;0.000;8.000;0.692;0.666
13;128.000;6.000;3.000;10.000;0.480;0.436
14;122.000;6.000;3.000;16.000;0.387;0.329
15;127.000;4.000;2.000;10.000;0.400;0.363
16;127.000;6.000;3.000;11.000;0.462;0.415
17;126.000;7.000;2.000;12.000;0.500;0.455
18;123.000;8.000;1.000;15.000;0.500;0.452
19;127.000;9.000;0.000;11.000;0.621;0.586
20;128.000;4.000;2.000;9.000;0.421;0.386
21;127.000;5.000;4.000;11.000;0.400;0.349
22;125.000;5.000;4.000;13.000;0.370;0.314
23;127.000;5.000;4.000;11.000;0.400;0.349
24;121.000;8.000;1.000;17.000;0.471;0.418
25;126.000;6.000;0.000;11.000;0.522;0.490
max;133.000;9.000;4.000;17.000;0.692;0.666
avg;126.080;6.320;2.080;11.720;0.477;0.433
min;121.000;4.000;0.000;5.000;0.333;0.289
