LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
GAN
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;212.000;7.000;4.000;98.000;0.121;0.063
2;260.000;5.000;6.000;50.000;0.152;0.100
3;215.000;6.000;5.000;95.000;0.107;0.048
4;257.000;3.000;8.000;53.000;0.090;0.034
5;215.000;3.000;6.000;91.000;0.058;0.006
6;227.000;8.000;3.000;83.000;0.157;0.102
7;228.000;3.000;8.000;82.000;0.062;0.002
8;273.000;3.000;8.000;37.000;0.118;0.068
9;282.000;5.000;6.000;28.000;0.227;0.185
10;260.000;5.000;4.000;46.000;0.167;0.124
11;265.000;5.000;6.000;45.000;0.164;0.114
12;252.000;5.000;6.000;58.000;0.135;0.082
13;255.000;6.000;5.000;55.000;0.167;0.115
14;284.000;3.000;8.000;26.000;0.150;0.106
15;223.000;4.000;5.000;83.000;0.083;0.033
16;213.000;5.000;6.000;97.000;0.088;0.028
17;221.000;6.000;5.000;89.000;0.113;0.055
18;261.000;3.000;8.000;49.000;0.095;0.041
19;230.000;7.000;4.000;80.000;0.143;0.087
20;254.000;2.000;7.000;52.000;0.063;0.015
21;250.000;3.000;8.000;60.000;0.081;0.024
22;217.000;5.000;6.000;93.000;0.092;0.032
23;226.000;5.000;6.000;84.000;0.100;0.042
24;268.000;4.000;7.000;42.000;0.140;0.090
25;236.000;3.000;6.000;70.000;0.073;0.023
max;284.000;8.000;8.000;98.000;0.227;0.185
avg;243.360;4.560;6.040;65.840;0.118;0.065
min;212.000;2.000;3.000;26.000;0.058;0.002
