LR
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score;average precision score
Nr.;TN;TP;FN;RF;f1 score;cohens kappa score
1;328.000;12.000;1.000;5.000;0.800;0.791
2;331.000;12.000;1.000;2.000;0.889;0.884
3;326.000;11.000;2.000;7.000;0.710;0.696
4;330.000;10.000;3.000;3.000;0.769;0.760
5;329.000;11.000;2.000;2.000;0.846;0.840
6;328.000;10.000;3.000;5.000;0.714;0.702
7;325.000;12.000;1.000;8.000;0.727;0.714
8;331.000;12.000;1.000;2.000;0.889;0.884
9;325.000;11.000;2.000;8.000;0.688;0.673
10;325.000;11.000;2.000;6.000;0.733;0.721
11;329.000;11.000;2.000;4.000;0.786;0.777
12;328.000;12.000;1.000;5.000;0.800;0.791
13;327.000;13.000;0.000;6.000;0.813;0.804
14;328.000;12.000;1.000;5.000;0.800;0.791
15;327.000;11.000;2.000;4.000;0.786;0.777
16;332.000;11.000;2.000;1.000;0.880;0.876
17;330.000;12.000;1.000;3.000;0.857;0.851
18;326.000;12.000;1.000;7.000;0.750;0.738
19;324.000;7.000;6.000;9.000;0.483;0.460
20;326.000;12.000;1.000;5.000;0.800;0.791
21;327.000;11.000;2.000;6.000;0.733;0.721
22;325.000;11.000;2.000;8.000;0.688;0.673
23;329.000;11.000;2.000;4.000;0.786;0.777
24;329.000;11.000;2.000;4.000;0.786;0.777
25;329.000;10.000;3.000;2.000;0.800;0.792
max;332.000;13.000;6.000;9.000;0.889;0.884
avg;327.760;11.160;1.840;4.840;0.772;0.763
min;324.000;7.000;0.000;1.000;0.483;0.460
